400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5,-0.4973793441993885,1.0953995812600308e-6,-0.4973795620339991,1.2100330923137542e-6,0.4973743866720924,1.1038879306735083e-6,0.49737430603581056,1.0616978383776906e-6,-0.49737492322888327,1.144195148050215e-6,-0.4973725001536906,1.1569154234214159e-6,0.49737665314440055,1.1350860478394264e-6,0.49737540013792414,1.2078916527376299e-6,-0.49737759798943526,1.118345688364908e-6,-0.4973769424289967,1.1875547928317774e-6,0.49737616265585394,1.0650821902133811e-6,0.4973739973099029,1.1743312536006562e-6,-0.4973762624284483,1.1849038568331337e-6,-0.49737231666474785,1.1707853230870401e-6,0.4973727947198262,9.988976686583319e-7,0.49737492099590036,1.0993375792382126e-6
1.0,-0.49538722003000124,0.000360103995851955,-0.4953932990818997,0.00039442875883953195,0.49548236581600946,0.0003612340252082416,0.49548023736044366,0.00034746439629903316,-0.4954756026189569,0.0003719553654570026,-0.49552387469655645,0.0003848713943843467,0.4954417597217033,0.0003709707308494658,0.49547214316632465,0.00039546399530128386,-0.4954222252562069,0.00036516971915261196,-0.49544092298058956,0.0003922364395243899,0.4954449285445615,0.0003492330827759178,0.4954961537799502,0.0003837249095136526,-0.495453632179609,0.00038587216603346524,-0.4955285496882837,0.0003848180291217563,0.4955041549691184,0.00033737652076965707,0.4954716357384384,0.000358057391580982
1.5,-0.4946857996363979,0.005643700853332738,-0.4947128995952005,0.006179913868821684,0.4950635512012638,0.005658193213540853,0.4950552848408137,0.0054444733772113126,-0.49503803033553473,0.005826644058036532,-0.4952281396977293,0.0060341433048846475,0.4949038623471118,0.005812344527424413,0.49502360197835293,0.0061965793727564505,-0.49482517808025206,0.005723522512309184,-0.4948987474525331,0.006147918933464072,0.49491489177127423,0.005472463864511809,0.49511893064148466,0.006009045845592149,-0.4949511747577162,0.006045253830746898,-0.4952477511444392,0.006030930869988067,0.49514932964333064,0.0052906085105701535,0.49502135343459885,0.005610161033393837
2.0,-0.49524806637277213,0.006162445957687341,-0.4951007444831389,0.006904144044389662,0.4955528274967276,0.006250432009363308,0.4956189956493268,0.0060656708746565915,-0.4954757451512745,0.006580642331825311,-0.49553132395097665,0.006145142493090557,0.4953801846843993,0.006452997741634087,0.4953282236564993,0.006714011685952342,-0.4953391375071552,0.006402364268267263,-0.4952405325640751,0.006456929837413237,0.4954927403865235,0.006070857304250947,0.495461008795421,0.006597022711973769,-0.49532883157707946,0.006765183973777858,-0.4955469721272016,0.00648014146913036,0.4957403970372488,0.005187392145721496,0.49553134990726155,0.006304540213628595
2.5,-0.49612996930853426,0.00598187390492007,-0.49583630791671895,0.006507890786769642,0.4962615772917199,0.006040928485705986,0.4963792840805118,0.0059641101380345065,-0.49615046151908765,0.0065884225084818365,-0.4960931652543556,0.005712228476178167,0.49612503165663613,0.006246566296613941,0.49591769729623275,0.006217396490241716,-0.49613289903653063,0.006319562258222519,-0.49590408424545346,0.0058217040413076964,0.4963081566166787,0.005976058046584084,0.49604767728830856,0.006415498885361627,-0.49598180454050617,0.006573257420525536,-0.49607181016545593,0.005983054528422565,0.4965464298431543,0.004734796271214245,0.49625677308748173,0.006114680431958242
3.0,-0.49686056767627285,0.002574203115002148,-0.4967030494118406,0.0025209376062080785,0.4967506772227674,0.002587327438000521,0.4967596372533482,0.002404448923148128,-0.49670576179632364,0.0029059782865489873,-0.496919579936685,0.0024545109031603955,0.496749659325643,0.0027618006721802763,0.49670145682856687,0.002634963298787009,-0.4967598296307825,0.002663072258115194,-0.49679586233603845,0.002380791310946815,0.49679187635234673,0.0024054623215351923,0.49670911431820086,0.0027151183912184347,-0.49667615612552923,0.002814470356573277,-0.49672565412087677,0.002285079568748827,0.4970935227270209,0.0019566129789835318,0.49668612773551607,0.002549208916906782
3.5,-0.4969591984641458,0.0009970390440095982,-0.4970250440508083,0.0008804788963549402,0.4969493022549682,0.0009787247775800154,0.49689007954454883,0.0009316538084470476,-0.49689178423428615,0.0010828669771092989,-0.4970903630243409,0.0009258149835898308,0.4969632704700868,0.0011091210188377268,0.4970361134151127,0.000986218163606226,-0.49691899206063955,0.0009847069504490581,-0.4971006325503565,0.0009089727764018873,0.49689789406718193,0.0009452528419886929,0.49694244783049446,0.0009516039599167527,-0.49693638679457935,0.0010480943761448976,-0.497022313214328,0.000901794770324776,0.4970896370630513,0.0007986796742893019,0.49691794613462664,0.000945312206687081
4.0,-0.4966516409593356,0.0016615717640025968,-0.4969807516501983,0.0017673402058662206,0.4969419066674065,0.0016290044961175226,0.49684373204338983,0.0017716721117687537,-0.4968370385276402,0.0016050994592956827,-0.496844915436399,0.001648697788505381,0.4968946887816496,0.0016693569361115523,0.49706276654265763,0.0015525839131510953,-0.49677296815609445,0.0017618052712098787,-0.4970089063072766,0.0016808024596004622,0.49675540055440076,0.0018490553084480655,0.4969003563089538,0.001565496558518137,-0.4969132355829228,0.0016846819933103777,-0.49708256304669785,0.0015240032009358469,0.4967259692678892,0.001707808894745885,0.49698991449197943,0.0018331745920245556
4.5,-0.4962622629668085,0.0019479715619213768,-0.4963633311966553,0.001638684050656924,0.49649671548982294,0.0017356092289464407,0.496509070891139,0.0015023014682337143,-0.4965390466861364,0.0017081694028099129,-0.49647004986845455,0.001650691899535334,0.496368129926761,0.0018014090673209669,0.49645485387176475,0.0016777943746578946,-0.4964021219236623,0.001600655544804805,-0.4963123985630819,0.0016143846298356428,0.4964584628029843,0.0015422078709088594,0.4965576484480675,0.0016181087035822656,-0.4965108392166898,0.0016511881884502845,-0.49671065943003956,0.001458544345086477,0.49636215346409035,0.001866590565852665,0.49644635217538496,0.0016385454356338163
