10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,-0.33519490999476836,-0.3380934713184221,0.33785056827114907,0.3245577874972447,-0.33444321257138715,-0.33622935752200983,0.33536712916079015,0.33840286269919534,-0.339353422326756,-0.3338399047200796,0.3419754597233614,0.3404888539209923,-0.3353642006015503,-0.3303392328045367,0.3261576675049115,0.3420932155276044,-0.33491200545432315,-0.3251061894843264,0.3375972185729357,0.3326791883889292,0.018935370495317,0.017069621326334716,0.01760758502017792,0.02128884707038453,0.021671433719872898,0.020246149560289424,0.020072714471494717,0.017449533747220462,0.0208805919487607,0.01850866823943791,0.011818053826131622,0.019244410468112035,0.022331570792938373,0.01618350907756801,0.014315595927345022,0.01393249976383498,0.017327778050367896,0.01885412384204221,0.019259462533622,0.018536328089400107
2.0,-0.2732761810980411,-0.2824457529201472,0.2724092632886876,0.2529854666953076,-0.2733624111640133,-0.27782593126581784,0.29506615982960843,0.2839847132255498,-0.2878227140686421,-0.28547988299541277,0.2982818583994885,0.2880978469636236,-0.26670913887503045,-0.27537504354609876,0.2709766897267971,0.29123509736616476,-0.28883175352378787,-0.24138400226886947,0.2802931421770052,0.27927323121924513,0.0638095265814722,0.04176811085535978,0.034114693401721526,0.046480744185907356,0.04724186305746942,0.04630821270618868,0.04562081903061118,0.05050856940950734,0.03666107474491691,0.06119298243402737,0.032538813924869334,0.037776654932504296,0.06302274358737689,0.036466874223789254,0.042090542960014375,0.05117819580554341,0.03404796605255725,0.06233482359859136,0.044945362549233314,0.028261054024836935
3.0,-0.2135449160853133,-0.2330174463890527,0.22769999343586536,0.2459941289728451,-0.25567322746194887,-0.2613589906799168,0.25062077469298255,0.22286315313736435,-0.24210434747406398,-0.24790968876775027,0.22745663696811355,0.2538446124844124,-0.2317338552736503,-0.24693113695754398,0.25679390243467093,0.2535534678150088,-0.2452238384805711,-0.21094672319267674,0.2306239583452402,0.2314375829486696,0.05028694989104319,0.03680680750014543,0.05774936520156401,0.06343222141922078,0.04163027883238109,0.022620194495363486,0.03778469334799384,0.073078292348947,0.035804993750375595,0.04600029291525404,0.06500034319304805,0.02173044355364713,0.04243086264615007,0.051531571734776634,0.03556043598596043,0.02575515095620116,0.047680622540688174,0.05176065262297098,0.03454713496975784,0.04817631899302102
4.0,-0.1974176196216586,-0.20533199053523007,0.1717218529508142,0.21148280406435724,-0.23134182451772412,-0.22267671312516643,0.20325909271129522,0.1954771227994747,-0.18823913900358627,-0.1957243111608174,0.2014950791220907,0.20440858570608245,-0.22357752059851094,-0.19709411902137883,0.22688513544939357,0.20849617513254712,-0.20052040314158695,-0.2090813395085062,0.1949757262744815,0.18003908830075738,0.05441545857100491,0.04925752501451779,0.056111931182788656,0.045558096147216676,0.050320043385620385,0.03440967753347062,0.08319992157314711,0.05114334825287192,0.05745824836966559,0.04939612957001948,0.04656023614529032,0.046127041470055224,0.05432756307436759,0.0772308523096135,0.049408237668231374,0.04657591449410938,0.05511521040688901,0.052127425701738374,0.07272560807236415,0.07403160071085375
5.0,-0.17275584253755225,-0.17483311369702645,0.15230981849251235,0.17269993162493624,-0.18087906852458943,-0.18344612832324397,0.17435733004821333,0.1498279062374737,-0.15692147311776117,-0.17298106492439957,0.16146918725829626,0.17022210481304773,-0.18263369984761677,-0.16405524892536183,0.18437152563708134,0.18855157337816866,-0.17988278345901523,-0.16229991028195043,0.16290249238318938,0.16180783593734852,0.05764012260726554,0.05407876525743017,0.06217488868775394,0.059251333854227047,0.047221873207419,0.03919885140060638,0.08325924195153758,0.06786333794291564,0.0662690049505107,0.05140853549234134,0.05856266860477328,0.048190924133370804,0.04713380818333326,0.06364616090179818,0.03465698426006313,0.04154576002270458,0.05462979966745693,0.0579027065784418,0.05690143727630301,0.06202553123909659
6.0,-0.1391073559267003,-0.14961496132000535,0.1361390761400556,0.16096667421974803,-0.1646724659823952,-0.16983990670206475,0.15699399773191566,0.12245801878047606,-0.13329308073700072,-0.13541798446235007,0.13231148283112934,0.1502738578544295,-0.13377226783797203,-0.14221485120035077,0.16120162469454877,0.15446057158367296,-0.14974926418453882,-0.1334281103323198,0.13091188294687867,0.12826941699921884,0.05320509782057515,0.0469121158222984,0.06041906625455091,0.050039035141720256,0.04244756905684166,0.04274612742316781,0.07208407112049373,0.06958444046773267,0.058953819658051465,0.05474170786929478,0.06089330934632536,0.0470584935402635,0.04774109945382405,0.07635318574388326,0.043671078963546585,0.0463674909990594,0.06758711167200056,0.06738045819150215,0.07459599235712462,0.0751512172731329
7.0,-0.11825382440329907,-0.13230963591298298,0.11493662081264361,0.13622066928745388,-0.15501015234709423,-0.15263386217353456,0.14197586449664595,0.10949183757452273,-0.12018184776044775,-0.11534411841305084,0.11434130090858904,0.1267752342747668,-0.12020075984665339,-0.11744311777558043,0.15179285845032556,0.14551099606582305,-0.13582861309228278,-0.11770553439355645,0.11267261278867914,0.10692929654216465,0.050652908643075346,0.043493698166006546,0.052045495423738486,0.04913553498506476,0.04322199902707779,0.04160653212710572,0.07381104699419552,0.05978512653529781,0.06751900978322449,0.05516738268357241,0.04876527675012482,0.050788378274150385,0.05294887377021588,0.06973107821568776,0.03997561257371319,0.04888894171826482,0.05902074762397313,0.05543455875484638,0.0799317217990963,0.07504119976506117
8.0,-0.10346323205789935,-0.12197632671049316,0.1095709639067129,0.11946827335241808,-0.13491992726328972,-0.14248550934116275,0.12643896043212102,0.09942114300139714,-0.10180338870271369,-0.10471220951066759,0.0966696446383897,0.11327636933293816,-0.11493471160497472,-0.11568246663731313,0.13580574584487018,0.13291729767446883,-0.12550145807200036,-0.10922624547680189,0.10682709972358954,0.09810749979600643,0.05191998832800021,0.03947415501475485,0.04508815663302553,0.041088180058999495,0.03151953040128119,0.038752941777940336,0.06491616404975595,0.05640284384051824,0.05667131227884406,0.051341172106501125,0.050267120990378576,0.0474507580871974,0.05399336684203504,0.06860395721109258,0.04452523947863494,0.03845979870561816,0.054434130015466355,0.0540506415522863,0.07262477221584623,0.07318049856901725
9.0,-0.10216668513813992,-0.1131626742972813,0.09434546659334189,0.11195372890972267,-0.1207720113779453,-0.12456798817991045,0.12277161864779507,0.09600170233741179,-0.09983665326758716,-0.09068207795542003,0.08688615527511191,0.10065388981496452,-0.10225180095533663,-0.10308096350209317,0.1177567998815024,0.11660290046501602,-0.11385332863190886,-0.10099551682203767,0.08709877652341089,0.08236836350222887,0.045496630129351984,0.038056300202552955,0.03959134062859814,0.03570752625713131,0.03472047716217241,0.04301976505283814,0.052749125967430636,0.05909616458565401,0.05241219909471451,0.0463682212762972,0.04767536483635412,0.04802923572517528,0.053331774595866195,0.07211534319702104,0.039307815881526806,0.03625569811207977,0.050246948882654414,0.047877097088046626,0.0696998005867382,0.06634964342723788
10.0,-0.0933027003925392,-0.10043082861234436,0.08939950388056954,0.10378994643366941,-0.1112408679237857,-0.11182138749408345,0.10611035303983973,0.08865597976002323,-0.08959377982417335,-0.08199205288531414,0.0746988421804172,0.09305779592482621,-0.08521635864152462,-0.08831104668127883,0.10433424337948012,0.10405409123967659,-0.09599693139907903,-0.0880131863047668,0.08085518063614423,0.07346627389017815,0.04243028342779298,0.03635652436071792,0.04606255491484151,0.03664674706159023,0.03555687112044139,0.035360799117353875,0.0477687383409832,0.04883800499444971,0.047844243280916944,0.042502932528464786,0.04567474876742241,0.04745608039355239,0.04568036598966647,0.06611163531236507,0.037529226647258815,0.0309099262903914,0.046961125482586234,0.041565854324490684,0.062388225394238495,0.06110702810230619
11.0,-0.08208036414117606,-0.08992667569242149,0.07925005086267961,0.09111906483811287,-0.10081659346979599,-0.10318536045547938,0.09930326528574804,0.08301152456439642,-0.08522674511641751,-0.07072102394618432,0.06780481523082041,0.08242271426594648,-0.07093698104023098,-0.0777831012996267,0.09533840853402548,0.09172284320500806,-0.0889060041660932,-0.07807621555485575,0.06556916121046416,0.06706869385708722,0.03877145671483878,0.035291383806223396,0.040554331579249696,0.037042300695051565,0.033536232160245046,0.03409569111909268,0.04242444084576152,0.04406608301726228,0.04201288458448966,0.03792116029781004,0.03969079131123681,0.043533265938202066,0.04733024860020408,0.057993115879601286,0.036327758105696224,0.02815871278928452,0.04110909753118399,0.04191529577657419,0.05958195881915867,0.053928117906614705
12.0,-0.07274811293272891,-0.07771062840957993,0.06915008480423541,0.08477454829860026,-0.08840951619099426,-0.0901078722983688,0.09413661193014544,0.07592648506509328,-0.0788761885003123,-0.0676659854971119,0.060376887117187264,0.07525013812308037,-0.06564377521769899,-0.069830409377103,0.08603596493066538,0.08582865335860645,-0.08475979934518404,-0.06879046448757027,0.05967791117785186,0.06383876506127233,0.03443690949638906,0.0382033153923869,0.03957492166144467,0.03366414734893542,0.031127808917072845,0.03266563354110842,0.03460665903345701,0.03882792633754791,0.03851104901584542,0.03036284340931988,0.03742933985979737,0.046740204182333066,0.04715031916233903,0.05695869021836549,0.037786128024038856,0.030878525395423757,0.03717558480955222,0.037722531217219475,0.04995709992454558,0.04968169566222553
