20.0,0.0,0.0
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000056e-01,5.340998769997895752e-03,7.435633840847918126e-05
2.000000000000000111e-01,1.931148500499926118e-02,6.754838172807955000e-05
2.999999999999999889e-01,3.688874280999865363e-02,9.966109055142167376e-05
4.000000000000000222e-01,5.274984293499897919e-02,9.524932498337118267e-05
5.000000000000000000e-01,6.398804932999828388e-02,1.995895486779669550e-04
5.999999999999999778e-01,7.038958850999899042e-02,8.058105340413004511e-04
6.999999999999999556e-01,7.395196775500005593e-02,1.951678060629068699e-03
8.000000000000000444e-01,7.667394727999968240e-02,3.433416621623079298e-03
9.000000000000000222e-01,7.927146388999783966e-02,4.810856171331035804e-03
1.000000000000000000e+00,8.093183666999852199e-02,5.776506688408397823e-03
1.100000000000000089e+00,8.062199691999830109e-02,6.056658428304259600e-03
1.199999999999999956e+00,7.799356586999843521e-02,5.757823368736957222e-03
1.300000000000000044e+00,7.376549171499950652e-02,5.358760303218690346e-03
1.399999999999999911e+00,6.932882325999881190e-02,5.154251869509377144e-03
1.500000000000000000e+00,6.555756456999928261e-02,5.260559607669334711e-03
1.600000000000000089e+00,6.245698142499946787e-02,5.210557785176554192e-03
1.699999999999999956e+00,5.950458031499970130e-02,4.913095593944314006e-03
1.800000000000000044e+00,5.624394812999913146e-02,4.432302726018191689e-03
1.899999999999999911e+00,5.284074516999979348e-02,4.148799595514725963e-03
2.000000000000000000e+00,4.975438843500024078e-02,4.098436419582757000e-03
2.100000000000000089e+00,4.754361158499946505e-02,3.963898347751237082e-03
2.200000000000000178e+00,4.614998163499892808e-02,3.644192075119187437e-03
2.299999999999999822e+00,4.526160768999929612e-02,3.168906255776031845e-03
2.399999999999999911e+00,4.439566024999956617e-02,2.901120881810744304e-03
2.500000000000000000e+00,4.365578886499869860e-02,3.070559194297219421e-03
2.600000000000000089e+00,4.337442598999992349e-02,3.171172592387773263e-03
2.700000000000000178e+00,4.395584877000002777e-02,2.937763273345056145e-03
2.799999999999999822e+00,4.536411968000049477e-02,2.447115530659757596e-03
2.899999999999999911e+00,4.722346828999972324e-02,2.394997838728756857e-03
3.000000000000000000e+00,4.911476112499997548e-02,3.036435290872334988e-03
3.100000000000000089e+00,5.080545935999936091e-02,3.634822173085175325e-03
3.200000000000000178e+00,5.258598043999969385e-02,3.564563216938505114e-03
3.299999999999999822e+00,5.482893697000035260e-02,2.914068313700700959e-03
3.399999999999999911e+00,5.746340894999910770e-02,2.456691409415043097e-03
3.500000000000000000e+00,6.020310159999846256e-02,3.188444961178689505e-03
3.600000000000000089e+00,6.251289764000045324e-02,4.291465133413672854e-03
3.700000000000000178e+00,6.398550315999998461e-02,4.893681255860461710e-03
3.799999999999999822e+00,6.465913539499794360e-02,4.912441772772664465e-03
3.899999999999999911e+00,6.488222508499959240e-02,4.821823995733959950e-03
4.000000000000000000e+00,6.497142127499939968e-02,5.207857686109063425e-03
4.099999999999999645e+00,6.505431668999853145e-02,5.907784094603446730e-03
4.200000000000000178e+00,6.480337036999941902e-02,6.488678207217395480e-03
4.299999999999999822e+00,6.391366432999863456e-02,6.496531929461277742e-03
4.400000000000000355e+00,6.239470164499945348e-02,6.199798843357882082e-03
4.500000000000000000e+00,6.055507060999962970e-02,5.992357957342673257e-03
4.599999999999999645e+00,5.883063998000057776e-02,5.937798888512253563e-03
4.700000000000000178e+00,5.733515607500026118e-02,5.887652193346668700e-03
4.799999999999999822e+00,5.601099280499930583e-02,5.499821255183903745e-03
4.900000000000000355e+00,5.464190366499845769e-02,4.761577892485270927e-03
5.000000000000000000e+00,5.312462126499957471e-02,4.038315238077311992e-03
5.099999999999999645e+00,5.160574388499990228e-02,3.522394702472698372e-03
