19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000056e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.621999999999999331e-03,9.947484999999998134e-01,2.621499999999999699e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.782329983125285784e-06,3.570714214294817510e-06,7.921489758877449687e-06,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000111e-01,0.000000000000000000e+00,6.050000000000000690e-05,9.367500000000000826e-03,9.811515000000001763e-01,9.352500000000001437e-03,6.050000000000000690e-05,0.000000000000000000e+00,0.000000000000000000e+00,2.179449471770333940e-06,9.159011955445834263e-05,2.495495942693721816e-05,8.601598688615977025e-05,2.179449471770334787e-06,0.000000000000000000e+00
2.999999999999999889e-01,0.000000000000000000e+00,2.315000000000000163e-04,1.752499999999999891e-02,9.645485000000000309e-01,1.746100000000000083e-02,2.300000000000000341e-04,0.000000000000000000e+00,0.000000000000000000e+00,6.538348415311009866e-06,3.907364840912604933e-04,7.157338890956887003e-05,3.751519692071469936e-04,7.071067811865473875e-06,0.000000000000000000e+00
4.000000000000000222e-01,9.500000000000000523e-06,4.525000000000001027e-04,2.464650000000000174e-02,9.499555000000000637e-01,2.448299999999999782e-02,4.485000000000000054e-04,1.000000000000000082e-05,2.179449471770336904e-06,2.467285958295064948e-05,9.688667349021745732e-04,5.669876541866179331e-05,9.598442582002559426e-04,2.329699551444349239e-05,0.000000000000000000e+00
5.000000000000000000e-01,1.000000000000000082e-05,6.179999999999999513e-04,2.961600000000000343e-02,9.398340000000000583e-01,2.930550000000000169e-02,6.085000000000000998e-04,1.000000000000000082e-05,0.000000000000000000e+00,5.464430436925700555e-05,1.766786348147392433e-03,2.036762136332993301e-04,1.809059078637289836e-03,5.470603257411380395e-05,0.000000000000000000e+00
5.999999999999999778e-01,1.000000000000000082e-05,6.745000000000001862e-04,3.257349999999999829e-02,9.339654999999998930e-01,3.210849999999999815e-02,6.589999999999999721e-04,1.050000000000000111e-05,0.000000000000000000e+00,8.760565050269303799e-05,2.602163090584447280e-03,8.795537220659093835e-04,2.779180229851960834e-03,9.544108130150245981e-05,2.179449471770336904e-06
6.999999999999999556e-01,1.000000000000000082e-05,6.719999999999999628e-04,3.423799999999999760e-02,9.307605000000001017e-01,3.365599999999999842e-02,6.524999999999998683e-04,1.050000000000000111e-05,0.000000000000000000e+00,1.198999582985749049e-04,3.298380814884782110e-03,2.021656437182140463e-03,3.687972884932859928e-03,1.391357251032242649e-04,2.179449471770336904e-06
8.000000000000000444e-01,1.200000000000000030e-05,7.014999999999999751e-04,3.524650000000000005e-02,9.287214999999999776e-01,3.462950000000000056e-02,6.809999999999999647e-04,1.099999999999999971e-05,3.999999999999999819e-06,1.469787399592199567e-04,3.762407839402846441e-03,3.442145079743158444e-03,4.399564154549856325e-03,1.812429308966283605e-04,4.358898943540673808e-06
9.000000000000000222e-01,1.350000000000000288e-05,7.910000000000000364e-04,3.587549999999999767e-02,9.272120000000001472e-01,3.532049999999999079e-02,7.714999999999999419e-04,1.400000000000000487e-05,4.769696007084729409e-06,1.657075737556977285e-04,3.999200513852736900e-03,4.798951552162189320e-03,4.872928765126779103e-03,2.131495953549994188e-04,7.348469228349533866e-06
1.000000000000000000e+00,1.700000000000000664e-05,8.779999999999999827e-04,3.611250000000000571e-02,9.264095000000001079e-01,3.570200000000000456e-02,8.630000000000000518e-04,1.750000000000000524e-05,6.403124237432847689e-06,1.757156794369813479e-04,4.060835966891546481e-03,5.749399512122984300e-03,5.130930324999550401e-03,2.347573215045699714e-04,6.982120021884470241e-06
1.100000000000000089e+00,1.650000000000000804e-05,8.815000000000001220e-04,3.582799999999999180e-02,9.267874999999999863e-01,3.559350000000000708e-02,8.739999999999999939e-04,1.750000000000000524e-05,6.538348415311010713e-06,1.724028712057893884e-04,4.001839077224371086e-03,6.145312746313242973e-03,5.243316960665261352e-03,2.368628295026469464e-04,6.982120021884470241e-06
1.199999999999999956e+00,1.350000000000000288e-05,7.965000000000000075e-04,3.492049999999999321e-02,9.286274999999999391e-01,3.483450000000000435e-02,7.934999999999999346e-04,1.350000000000000288e-05,4.769696007084729409e-06,1.593824017889051926e-04,3.885588082903281178e-03,6.142498575498415124e-03,5.286617515009007194e-03,2.288072332772720719e-04,5.722761571129798602e-06
1.300000000000000044e+00,1.099999999999999971e-05,6.929999999999998227e-04,3.344549999999999607e-02,9.317139999999998201e-01,3.343199999999999644e-02,6.955000000000000461e-04,1.050000000000000111e-05,3.000000000000000076e-06,1.439131682647560944e-04,3.804194362805349890e-03,6.129661002045709746e-03,5.324379400455981487e-03,2.160896804569806490e-04,5.894913061275798093e-06
1.399999999999999911e+00,1.050000000000000111e-05,6.435000000000000832e-04,3.168249999999999539e-02,9.353635000000000144e-01,3.164950000000000402e-02,6.429999999999999084e-04,1.000000000000000082e-05,2.179449471770336904e-06,1.373417270897668650e-04,3.810121881252619570e-03,6.364691881780301132e-03,5.366386563601247169e-03,2.079927883365190265e-04,4.472135954999579885e-06
1.500000000000000000e+00,1.099999999999999971e-05,6.460000000000000898e-04,3.000900000000000095e-02,9.388059999999999183e-01,2.987650000000000722e-02,6.419999999999999925e-04,1.050000000000000111e-05,3.000000000000000076e-06,1.395492744517147336e-04,3.874520486460227790e-03,6.663684716431294945e-03,5.352265198025972504e-03,2.007884458827250589e-04,3.840572873934304742e-06
1.600000000000000089e+00,1.150000000000000001e-05,6.430000000000000169e-04,2.862999999999999920e-02,9.417104999999998949e-01,2.836549999999999835e-02,6.309999999999999420e-04,1.050000000000000111e-05,3.570714214271424577e-06,1.396817812028469381e-04,3.882034260539182595e-03,6.627241865965058203e-03,5.223015867293531386e-03,1.924811679100062005e-04,3.840572873934304742e-06
1.699999999999999956e+00,1.000000000000000082e-05,5.854999999999999745e-04,2.741149999999999490e-02,9.443950000000000955e-01,2.701749999999999985e-02,5.725000000000000921e-04,1.000000000000000082e-05,0.000000000000000000e+00,1.294787627373693946e-04,3.760683814148697152e-03,6.085608022211096840e-03,4.972576671103221858e-03,1.746389131894721916e-04,3.162277660168379615e-06
1.800000000000000044e+00,8.499999999999999933e-06,5.050000000000000235e-04,2.603799999999999865e-02,9.474165000000001058e-01,2.553750000000000117e-02,4.879999999999999898e-04,9.000000000000000228e-06,3.570714214271425424e-06,1.139956139507130451e-04,3.525239849996025278e-03,5.263350905079387278e-03,4.651095435486140260e-03,1.532840500508777810e-04,4.358898943540673808e-06
1.899999999999999911e+00,7.500000000000001037e-06,4.545000000000000429e-04,2.439450000000000299e-02,9.508974999999999511e-01,2.380650000000000127e-02,4.335000000000000203e-04,6.500000000000000447e-06,4.330127018922194223e-06,9.744100779445993323e-05,3.250483771686915949e-03,4.626994569912517945e-03,4.320437796103538015e-03,1.337263997870278371e-04,4.769696007084727715e-06
2.000000000000000000e+00,8.499999999999999933e-06,4.519999999999999821e-04,2.278550000000000367e-02,9.542164999999999120e-01,2.210300000000000112e-02,4.300000000000000979e-04,7.000000000000000742e-06,3.570714214271425424e-06,8.709764635166669742e-05,2.984185776723694353e-03,4.384152455150249622e-03,3.993189326841391044e-03,1.190378091196238325e-04,4.582575694955841206e-06
2.100000000000000089e+00,8.499999999999999933e-06,4.605000000000000803e-04,2.168899999999999995e-02,9.564999999999999059e-01,2.089999999999999844e-02,4.369999999999999970e-04,8.000000000000001332e-06,3.570714214271425424e-06,8.163792011069364132e-05,2.698527190895062822e-03,4.154456643172498714e-03,3.627627323747575645e-03,1.072893284534859895e-04,3.999999999999999819e-06
