10.0,0.0,0.0
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000056e-01,1.114486739581995317e-01,5.687126828669465678e-05
2.000000000000000111e-01,2.846356773819944119e-01,2.603783209430332916e-04
2.999999999999999889e-01,4.365908737567590903e-01,4.304614223733320942e-04
4.000000000000000222e-01,5.619899496013929241e-01,3.811782064972567361e-03
5.000000000000000000e-01,6.721654005810756560e-01,1.047836803909523752e-02
5.999999999999999778e-01,7.654090585556854176e-01,1.902384028299632796e-02
6.999999999999999556e-01,8.295163553189179861e-01,2.813239791849129687e-02
8.000000000000000444e-01,8.568658196646282699e-01,3.836733321213881692e-02
9.000000000000000222e-01,8.521620295766665354e-01,5.046635967155729124e-02
1.000000000000000000e+00,8.367769555577760920e-01,6.308515539116373028e-02
1.100000000000000089e+00,8.366788342077035034e-01,7.035135366018266390e-02
1.199999999999999956e+00,8.512312387867529972e-01,7.028047362739828219e-02
1.300000000000000044e+00,8.544044441705158643e-01,6.817926840577759329e-02
1.399999999999999911e+00,8.287705633784041570e-01,6.785343752719728838e-02
1.500000000000000000e+00,7.808523270452158993e-01,6.911630288416049928e-02
1.600000000000000089e+00,7.424332035670679897e-01,6.815201904913788244e-02
1.699999999999999956e+00,7.357841905799871185e-01,6.293900127534118871e-02
1.800000000000000044e+00,7.365287585068005516e-01,5.797303454810514428e-02
1.899999999999999911e+00,7.114345633829309845e-01,5.599498196161321190e-02
2.000000000000000000e+00,6.575737888601190795e-01,5.544633878700963581e-02
2.100000000000000089e+00,6.127834140119942097e-01,5.134297487602910298e-02
2.200000000000000178e+00,6.190556279719178212e-01,4.179843022438409217e-02
2.299999999999999822e+00,6.478839431333406340e-01,3.556514878613823566e-02
2.399999999999999911e+00,6.521979821572705394e-01,3.478315236040532138e-02
2.500000000000000000e+00,6.247748978169389567e-01,3.743314856809449448e-02
2.600000000000000089e+00,6.039952959839076652e-01,3.871436803255758757e-02
2.700000000000000178e+00,6.339859330084409716e-01,3.303141501514273576e-02
2.799999999999999822e+00,6.872760510184962035e-01,2.528549637334267727e-02
2.899999999999999911e+00,7.178405240246312768e-01,2.112785885398904898e-02
3.000000000000000000e+00,7.158476693388643453e-01,2.329545603138926183e-02
3.100000000000000089e+00,7.080172892246789917e-01,3.069399620373544982e-02
3.200000000000000178e+00,7.297941403659577997e-01,3.684116557001378134e-02
3.299999999999999822e+00,7.723661558817707107e-01,3.916635537304011261e-02
3.399999999999999911e+00,7.999984748624264785e-01,4.119868002518902589e-02
3.500000000000000000e+00,7.968470165245550296e-01,4.565146616812498781e-02
3.600000000000000089e+00,7.777724490840204341e-01,5.341081067140195093e-02
3.700000000000000178e+00,7.769953630870856109e-01,6.169697150380931000e-02
3.799999999999999822e+00,8.039703753754224858e-01,6.712149625377390738e-02
3.899999999999999911e+00,8.291892704100243261e-01,7.156844136967173420e-02
4.000000000000000000e+00,8.275144420659656941e-01,7.792498904526577730e-02
4.099999999999999645e+00,8.015901095520160391e-01,8.673297658844993097e-02
4.200000000000000178e+00,7.810287160287445740e-01,9.345607210745025817e-02
4.299999999999999822e+00,7.900794598072350405e-01,9.123884664288801905e-02
4.400000000000000355e+00,8.097993687567599519e-01,8.421617082799787157e-02
4.500000000000000000e+00,8.084560582725034417e-01,7.893046310827347978e-02
4.599999999999999645e+00,7.786500983358640715e-01,7.530592302321324760e-02
4.700000000000000178e+00,7.455766131052128376e-01,6.934485762935631292e-02
4.799999999999999822e+00,7.439733077512229453e-01,5.864658821491992857e-02
4.900000000000000355e+00,7.652573211882074400e-01,4.919402749392429858e-02
5.000000000000000000e+00,7.722390687792708430e-01,4.386542979139249759e-02
5.099999999999999645e+00,7.488970248034577670e-01,4.110089586432041919e-02
5.200000000000000178e+00,7.157590074687093518e-01,4.019946427760705959e-02
5.299999999999999822e+00,7.141162244421457306e-01,4.039768192031174127e-02
5.400000000000000355e+00,7.462631501603880224e-01,4.093235109996494481e-02
5.500000000000000000e+00,7.716492738515298155e-01,4.261346726767847870e-02
5.599999999999999645e+00,7.669890051341455850e-01,4.582401818772117996e-02
5.700000000000000178e+00,7.454818032175112297e-01,5.046838349330597800e-02
5.799999999999999822e+00,7.448468142009618820e-01,5.400885505862930425e-02
5.900000000000000355e+00,7.766280486080022749e-01,5.409029058894669617e-02
6.000000000000000000e+00,8.073779073865731126e-01,5.309530514403162232e-02
6.099999999999999645e+00,8.102847124911102261e-01,5.325759303551332730e-02
6.200000000000000178e+00,7.903075622145220303e-01,5.604439906578195796e-02
6.299999999999999822e+00,7.796354627977112317e-01,6.146516083639803896e-02
6.400000000000000355e+00,8.002179082348922501e-01,6.658136892348470726e-02
6.500000000000000000e+00,8.296378581189968182e-01,7.056647625268730462e-02
6.599999999999999645e+00,8.369289297403051942e-01,7.540320702659240870e-02
6.700000000000000178e+00,8.176885333734811301e-01,8.239098501646911765e-02
6.799999999999999822e+00,7.976828791185268663e-01,8.939570752222927852e-02
6.900000000000000355e+00,8.071074692730393352e-01,9.088215472274138729e-02
7.000000000000000000e+00,8.355535063079857494e-01,8.815838838777233233e-02
7.099999999999999645e+00,8.497041013731105874e-01,8.657281534712334137e-02
7.200000000000000178e+00,8.358714454413759265e-01,8.756043376282554580e-02
7.299999999999999822e+00,8.108304954201400738e-01,8.915407774916339623e-02
7.400000000000000355e+00,8.067793732901822334e-01,8.700151475433549886e-02
7.500000000000000000e+00,8.274782163448894945e-01,8.170679707503925027e-02
7.599999999999999645e+00,8.423560382626620324e-01,7.790183013095781928e-02
7.700000000000000178e+00,8.296443759391930461e-01,7.659742010487184671e-02
7.799999999999999822e+00,7.979931919193941070e-01,7.608802180553658756e-02
7.900000000000000355e+00,7.817116688392624635e-01,7.288029718792859990e-02
8.000000000000000000e+00,7.982963254232331440e-01,6.623382093960036854e-02
8.099999999999999645e+00,8.196855471667487958e-01,6.019863359993305602e-02
8.199999999999999289e+00,8.162161177117301936e-01,5.633540347305563550e-02
8.300000000000000711e+00,7.889665732128477993e-01,5.487611067479405969e-02
8.400000000000000355e+00,7.700799566802268847e-01,5.593088486175853274e-02
8.500000000000000000e+00,7.864895869218824220e-01,5.770165958736682421e-02
8.599999999999999645e+00,8.163503709880879367e-01,5.950828951060248284e-02
8.699999999999999289e+00,8.250996565676768091e-01,6.252827231444921252e-02
8.800000000000000711e+00,8.068918330803962480e-01,6.829096815288132616e-02
8.900000000000000355e+00,7.888586198630240798e-01,7.666267136334614651e-02
9.000000000000000000e+00,8.028349494046240764e-01,8.321971219477086734e-02
9.099999999999999645e+00,8.370834942671121492e-01,8.644503770523064012e-02
9.199999999999999289e+00,8.564976288677697003e-01,8.975725443990255348e-02
9.300000000000000711e+00,8.479600457381065715e-01,9.534461878534103429e-02
9.400000000000000355e+00,8.295789933837068864e-01,1.018625405644795756e-01
9.500000000000000000e+00,8.334799866895952203e-01,1.033423533380750520e-01
9.599999999999999645e+00,8.613350494903379007e-01,9.854715391950245873e-02
9.699999999999999289e+00,8.822100034375617295e-01,9.285425473346359260e-02
9.800000000000000711e+00,8.758790835128069663e-01,8.884066786960868878e-02
9.900000000000000355e+00,8.508793948492987536e-01,8.609913624492616935e-02
1.000000000000000000e+01,8.377736890863618502e-01,8.296620848027856654e-02
1.009999999999999964e+01,8.520984501475199480e-01,7.924305372955915694e-02
1.019999999999999929e+01,8.697582713159320855e-01,7.727983934640439423e-02
1.030000000000000071e+01,8.637150147696683877e-01,7.779358566103020123e-02
1.040000000000000036e+01,8.341558159959399088e-01,8.040641391882027977e-02
1.050000000000000000e+01,8.112170543295750269e-01,8.323908346399501446e-02
1.059999999999999964e+01,8.226746877225570298e-01,8.320775292390837630e-02
1.069999999999999929e+01,8.498454131991071137e-01,8.156390331611043654e-02
1.080000000000000071e+01,8.580863539980182475e-01,8.085543095934147328e-02
1.090000000000000036e+01,8.391765810562296091e-01,8.212203476900960253e-02
1.100000000000000000e+01,8.173523786411411862e-01,8.472528381502991701e-02
1.109999999999999964e+01,8.244868158352381959e-01,8.578848523149502914e-02
