100.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
0.1,-0.4973432638077404,1.968466919576496e-9,-0.4973428896381535,1.6906936014643934e-9,0.4973432781959927,2.0004338984782787e-9,0.49734256684043326,1.5965704845314005e-9,-0.49734299041481006,1.7818699828604903e-9,-0.49734222532998185,1.5767887060127127e-9,0.49734311840172396,1.7762462252772014e-9,0.49734341601681886,2.0710113728989024e-9
0.12589254117941673,-0.49582892840772536,1.1925302700572847e-8,-0.4958280079377268,1.0243378786834457e-8,0.4958289638915164,1.211977596061146e-8,0.4958272132836437,9.674409071618567e-9,-0.4958282558445074,1.0796504043457169e-8,-0.4958263724040858,9.555162103355662e-9,0.4958285709401113,1.0761752292165367e-8,0.49582930290682625,1.254692457438652e-8
0.15848931924611134,-0.49348741173774363,7.048225921234619e-8,-0.4934851761305578,6.054839064358182e-8,0.4934874985408193,7.16398121290951e-8,0.4934832435475505,5.719775293545164e-8,-0.49348577825674833,6.382573872208652e-8,-0.493481198073689,5.6499393010790364e-8,0.4934865445290362,6.361450074278008e-8,0.49348832165082973,7.41598620301677e-8
0.19952623149688797,-0.4899195677953167,3.9999058808230983e-7,-0.4899142517689502,3.436580655065306e-7,0.4899197781065502,4.066397118369971e-7,0.4899096444922311,3.247588778058404e-7,-0.48991568388615564,3.623448346950335e-7,-0.48990476709559244,3.208644038655092e-7,0.4899175099038935,3.611008790716984e-7,0.48992173338939327,4.208929448697436e-7
0.251188643150958,-0.4846093426439287,2.12021274611293e-6,-0.48459714686237737,1.8217339837332637e-6,0.48460984738883506,2.1561936565879663e-6,0.48458652292140353,1.7226055776504519e-6,-0.4846004349029701,1.92168442013305e-6,-0.484575276676047,1.7026617744712483e-6,0.48460463930208125,1.914803873968208e-6,0.48461432116203473,2.2312580588409896e-6
0.31622776601683794,-0.47699807771999336,9.977722651354351e-6,-0.4769718054239643,8.571278271421918e-6,0.4769992787412657,1.0152935313447542e-5,0.47694868297898163,8.11330560408536e-6,-0.4769789036432093,9.049910227939594e-6,-0.4769242284636063,8.025750211787885e-6,0.47698801658646506,9.016438361318068e-6,0.47700885364859463,1.050183675775071e-5
0.3981071705534972,-0.46672530765206177,3.759814544274366e-5,-0.466675006880261,3.2261366826145145e-5,0.4667281109449886,3.829296461545041e-5,0.4666298134599979,3.0590001291323185e-5,-0.46668866893676264,3.41252865119784e-5,-0.4665821816744685,3.0304437485405107e-5,0.4667062922438906,3.4003304589702215e-5,0.4667461629165563,3.957750504981158e-5
0.5011872336272722,-0.45410075460194815,8.720282563479852e-5,-0.4540263105009994,7.447401866638803e-5,0.4541067944799416,8.890523294296729e-5,0.4539563936728092,7.078319804934755e-5,-0.45404677801000454,7.906608893196367e-5,-0.4538836596047029,7.03146313193481e-5,0.4540732357624375,7.889930182203216e-5,0.45413243768204614,9.175559710660223e-5
0.6309573444801932,-0.44054448648016903,3.0507790671551494e-5,-0.4405061906638215,2.4891261973776032e-5,0.44055445325284426,3.101434592433964e-5,0.44046076277004814,2.3511941149597748e-5,-0.4405169043380803,2.6767264066232913e-5,-0.44041967372323076,2.3623136817749025e-5,0.4405304807647413,2.731341768005454e-5,0.44056342168618606,3.1818672634915085e-5
0.7943282347242815,-0.4279802496237974,0.000797880828178428,-0.4282206278928247,0.0007198059051153155,0.427986129976571,0.0008274124709928917,0.4284085843382604,0.0006986844972696435,-0.428146346438203,0.0007642763554376473,-0.42864904138269694,0.0006955164200411942,0.42805648167763455,0.0007432157345583744,0.4278861523002223,0.0008563896523207047
1.0,-0.4167300373977313,0.017139380110144545,-0.4178312141322101,0.015474199106507462,0.4167058816939836,0.01788670415867827,0.41869055582159964,0.015015102058084512,-0.41744767395827587,0.016509547688105558,-0.41982488784276856,0.015106880019782217,0.4170531305423372,0.016088770889468897,0.4162976413751394,0.018460894408805866
1.2589254117941673,-0.4060677961067107,0.0999144338883075,-0.4088817728584997,0.092252867381635,0.40602885077853623,0.10561125689518626,0.41082689746211953,0.0886598503462839,-0.4078152176983068,0.09792007970910313,-0.4136376070783233,0.09056683702816991,0.4069258765313227,0.09516436060930382,0.405120502603753,0.10827875639967166
1.5848931924611136,-0.39727609757398313,0.2325163145646699,-0.4022465195167695,0.21792745624200363,0.3972460184198443,0.24740576515825963,0.4050014699105462,0.20267552181323292,-0.40037746658656403,0.2271881477914453,-0.4087419761870287,0.20642831126906552,0.3988085820691288,0.22544390032279954,0.39570223535888055,0.2539997491062662
1.9952623149688795,-0.39350982066587564,0.22645039959217989,-0.40051817419626734,0.19223200344989852,0.39161014449219755,0.23675257624538198,0.40221079215875016,0.15891874250708876,-0.39730442461570153,0.2000735308728979,-0.4012244667652421,0.15441651336382609,0.39439014188614624,0.22285542656898513,0.3907226779620851,0.23474363171956356
