6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,-0.36424974206069616,-0.36391432299445015,0.37060983076463694,0.3522050103696449,-0.35898909509511556,-0.3727927658645245,0.36886998034180996,0.34636419342774477,-0.36510253706991425,-0.374391713515007,0.3627136856782558,0.37001577633570715,-0.3636445624465024,-0.37105190188905773,0.3597687855625733,0.3648985051459389,-0.36619420984955753,-0.36230318243461,0.3730927344712023,0.36856030310096705,-0.36858194080849155,-0.3625312911405202,0.36095931464934433,0.3659171498168715,0.01661563800771118,0.020952012246508084,0.014520856445822877,0.01648486000555727,0.013572329377254291,0.015767987137455794,0.018394350271607803,0.017617763200631274,0.014713550541124935,0.008777039114446748,0.014974859814802904,0.011959377897489234,0.018498545896699706,0.010544187900192977,0.015520620948514119,0.012574917877349592,0.018952430241871404,0.01799284604265886,0.005133507340541231,0.01852583440904659,0.014887731957657913,0.016379802179641495,0.01816673495308878,0.016719370440321388
2.0,-0.33830143783953986,-0.307155650494465,0.3175770182292592,0.3102222848980689,-0.32045379909560173,-0.32342067416115483,0.31817740026790287,0.27126396109107254,-0.311795431425407,-0.3228414157651849,0.3260916905671022,0.32482892271248043,-0.32188400720524085,-0.33191516832775964,0.3363335825379936,0.3394505025518705,-0.3183477887052931,-0.3116294359095704,0.3370924424811401,0.325739047872364,-0.31997620577872177,-0.31412610814676195,0.3139732324965193,0.32400843813196756,0.04529539264778695,0.045128376359260716,0.01680269848985145,0.03734235443870939,0.03165998395453391,0.03452204389389733,0.043587247634055096,0.04915399706863997,0.014384216627779754,0.013570315977911914,0.028678754443361418,0.022764606415610858,0.037740131926571094,0.04676616125532241,0.04988926097059165,0.020790780964875213,0.028227556117568487,0.024322424970698246,0.0373212480611319,0.03754400559070734,0.04804717330572864,0.028953999920167662,0.046658897650086795,0.03417083959942852
3.0,-0.30663766615138066,-0.2762128526621397,0.2475249487781731,0.3027161290988195,-0.2841264284101154,-0.28354681616879057,0.2665940706842267,0.2704475649786737,-0.26756210820626447,-0.26118394315653215,0.2853770147659742,0.28485595422942667,-0.30104476350708853,-0.2554181673541397,0.3160697261425498,0.2935946043792668,-0.2846873376630599,-0.3032507184265773,0.27190814733260055,0.2924281430833381,-0.27783925115440394,-0.28703970052567296,0.2830690868222368,0.2838814954804873,0.022127992958698006,0.033358389631799025,0.05302140096657832,0.03659605132706413,0.035799629596396196,0.025179953298100015,0.03831719310129676,0.032603158583034995,0.03821821043703617,0.026586201738206954,0.03859535109669447,0.0447063529557823,0.020720039614769946,0.09978220780209165,0.027733059011110412,0.040890563670002954,0.02893563455933052,0.04172719301588733,0.07908598872102561,0.029723148389528525,0.04932764459837006,0.04502423818767465,0.04198696875573437,0.05180473950100689
4.0,-0.2643191193327736,-0.23126164396229743,0.2258885976780879,0.2524587618647345,-0.23920721025350117,-0.23142619555426489,0.24547841883472613,0.2506828527726358,-0.22251456177574486,-0.221585603957902,0.25461787380326795,0.26503714039592846,-0.24447558147258594,-0.23355257826086287,0.26424046216807934,0.2607873350762353,-0.25201170603146467,-0.26022348212217034,0.26155079680848264,0.2442903731558775,-0.26356043321709327,-0.24191477000436232,0.22832680537077754,0.24336448268182279,0.02001383353556182,0.0402811504221297,0.05173239010458207,0.04411548824324298,0.07835857625067742,0.02338185939131067,0.03323239171114232,0.03644660634656909,0.042947410201014224,0.0444972113271757,0.026144664313945805,0.034781314650292314,0.032631834094684474,0.07085368466055113,0.04425446239222934,0.04760914486582455,0.029292123914769683,0.04692642926550264,0.06309667776694904,0.04064322872755178,0.05764732327204868,0.05224692169505035,0.05734446366191453,0.038547769860366767
5.0,-0.24559259452909618,-0.19609282268363892,0.18379728386676863,0.2328640314467339,-0.21315517416231827,-0.19578626836795868,0.20250051514763506,0.2181462529310424,-0.2057752912374001,-0.19741884898989912,0.22922853223349576,0.23213656891950304,-0.22438149301923593,-0.21529755861529315,0.24350841143799362,0.2288632496281665,-0.21075722923726603,-0.2102954890963557,0.2208720333187093,0.23213049304504518,-0.25041250935477877,-0.2394918631243276,0.22037899416970946,0.21759808823606216,0.01713565803401836,0.05900592495104353,0.06296791498955379,0.03976318731622931,0.07532192174691299,0.03814165313736816,0.05008996420996354,0.031061641934110772,0.05201723356035697,0.043836105882830045,0.037672741785406125,0.03552015932221149,0.04661867798418495,0.08363563550665508,0.054586036398587306,0.03967073686869734,0.03960261495049178,0.04277281925235411,0.07262574994085444,0.028255169358777237,0.037171722080767314,0.04812015712463982,0.05395271112164951,0.03866218280224722
6.0,-0.21216302275184912,-0.16776440176530105,0.14883141719193543,0.20286576998571368,-0.17616098353909299,-0.16705758961932735,0.17707629877001044,0.19174662425166458,-0.18365129201423241,-0.17522147579745603,0.20452972873615793,0.2099146643464032,-0.19995163135711705,-0.17548937364094966,0.22571960556166853,0.19842871033565956,-0.1796581757982381,-0.1967694750213777,0.19316617257162716,0.2051949279035481,-0.2305414361938547,-0.2183126820620884,0.19361519061590288,0.1997263941652106,0.01957682236470736,0.053402774107816624,0.08067637860451013,0.04361226833065706,0.08691888017124469,0.029691496882559214,0.05947520904344088,0.03792515240615689,0.05815317795730992,0.053220782689981504,0.03883280046943814,0.037205712501650536,0.05270120112748975,0.0774488482593406,0.03485907520503338,0.05194096605262974,0.053016596899700855,0.05060524932340469,0.07531487417727988,0.02963634429121246,0.04522673158117141,0.04622233967634101,0.04163045916929936,0.029828097877913233
7.0,-0.19150799456946827,-0.15268655699147066,0.1182163153476633,0.1872541750841012,-0.14912227480955512,-0.14771027603046666,0.14429741979521696,0.16544175655532212,-0.15725434323663923,-0.1477370852376741,0.18300709921237993,0.1865229895088916,-0.1970887427954347,-0.17516314113243825,0.21476219605619812,0.18345715790806563,-0.16972688815196452,-0.18023411011930737,0.16837554173814528,0.19118584174435055,-0.21107707052381378,-0.20567965796651985,0.16541872915182917,0.1714898831934451,0.025577959706176268,0.05384192463214215,0.07810221684331521,0.039341515639749344,0.08446059103124517,0.03567904944859527,0.06679446903068183,0.03294431657323101,0.06085789398503746,0.054068998990304304,0.04636476747827903,0.039770598160793084,0.04041304563539222,0.05354843797317324,0.02960865314398883,0.048012977548958426,0.047039705735860825,0.05009933193787267,0.07950358110749754,0.043611589979687025,0.031309904000320056,0.026267192046621975,0.062087305148616156,0.03436099299222748
8.0,-0.16750811393206982,-0.1235558275704326,0.1016869932884519,0.16234315812904515,-0.12748251517501744,-0.11997788429906528,0.13070990062844273,0.15590343723913427,-0.14650913715568029,-0.1339876195792177,0.16359217756780753,0.17526864037572484,-0.17887993651450196,-0.1505273117542863,0.192850552867613,0.1628160891158904,-0.14179838755069102,-0.15895086702868302,0.1501901736202087,0.1667049515878253,-0.176141124965879,-0.19025375768955338,0.14636575033272858,0.1528848022611659,0.035105260910148144,0.05585731481549174,0.07867372862871759,0.036126238296833584,0.07536057946535768,0.02759791928794837,0.05720681607441151,0.03712438276335158,0.05393688286903088,0.05159156605907173,0.04291072353274485,0.04502491733803525,0.03773727254702445,0.053612064257733155,0.033729962629495916,0.050123120436164424,0.053135119216731225,0.04733058393007431,0.08143109334320847,0.04415144669985401,0.048447312979289434,0.032869708656922195,0.05634009575797919,0.042535191052250954
9.0,-0.14877972633865127,-0.11794300801858298,0.08206171094130875,0.147144581074267,-0.10610230898669402,-0.10296464933162525,0.12186500734764971,0.13937826258077549,-0.1303236973304556,-0.12049966963807321,0.14580047941251995,0.15660722186910606,-0.16497760908253065,-0.13702371169333694,0.16958148635289516,0.15120388460898443,-0.12748111543952562,-0.1544788242245293,0.13425115075342176,0.14993580262973943,-0.1628683401527762,-0.1680712023116374,0.12424129676075521,0.12684073352075342,0.031136867244227866,0.058232422820523135,0.07548069121716089,0.033210063157446,0.07807957651214241,0.028856165056725364,0.0573115574779455,0.04818115592046309,0.053111080410892346,0.04409833746259164,0.04269438364943002,0.0360204411543529,0.0369874229176616,0.04578697898433792,0.04130873310190287,0.0529620281650022,0.05867875747181319,0.04597822899300181,0.08977300331019583,0.03812389032170091,0.060423014901557964,0.042044328317505576,0.05272764650586001,0.05055940878495973
