65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2.8663513900426546e-5,0.001486964572916328,0.04692973391835437,0.901728461823156,0.04824015919367777,0.001555493407626769,3.0523570301269235e-5,1.4767585027397387e-5,0.0005370918839649177,0.01101259784651852,0.005948765589533738,0.011102664787171113,0.0005548618450803317,1.5316863466367153e-5
2.0,5.0421454777551884e-5,0.002062425475447954,0.0442616734731089,0.9068633394302789,0.04456220688298325,0.0021469790195046707,5.295426385729101e-5,4.9724802493837644e-5,0.0011574908653392494,0.017997771560425948,0.024096707549230083,0.01785352164607444,0.0011348772608956595,4.4842299609322725e-5
3.0,4.559484916545392e-5,0.0021455961620591795,0.029386076324721903,0.9343485114393874,0.03162064267111003,0.0023998809403280694,5.369761317801524e-5,4.1618314646072394e-5,0.001140906668595753,0.012010294333040098,0.01526565487446213,0.011706148950489806,0.0012757593341792945,4.520083378554261e-5
4.0,5.715276844027494e-5,0.0026206862226902747,0.030088657658336737,0.9349630194913352,0.029399547997556407,0.0028108032937774067,6.013256780413755e-5,3.514527936913807e-5,0.0012426410622373113,0.007654381758558304,0.010379728513564404,0.008751454551922791,0.0014756728751960306,4.314508522613517e-5
5.0,7.617623637742466e-5,0.003108034822334955,0.0353163914210934,0.9225714172063711,0.03553285286549016,0.00331124157324594,8.38858750281685e-5,6.132971762632288e-5,0.0016048186652235,0.01124654463385957,0.014946180865709,0.012116646124764291,0.0017934891273345042,6.797923175765935e-5
6.0,9.820254258097689e-5,0.003668503539046376,0.0362077596494154,0.9162075837512412,0.039869909951791495,0.0038415071027073527,0.00010653346316215753,0.00010226823530135852,0.0023657553778876255,0.015366239388167441,0.021007327455418605,0.014780266960551455,0.002316747420519608,9.92308685560481e-5
7.0,0.00011426477827283895,0.004221855772145844,0.035593075902815276,0.9204678642017398,0.03525674468578342,0.004235622039346209,0.00011057261984671384,0.000119721433768689,0.0029264473030186115,0.014092542755417485,0.01868659804820403,0.01270092521689682,0.0028332575514785786,0.00010176806197967412
8.0,0.00010625753793185799,0.004521049004414649,0.0316147918337497,0.9284136158024617,0.030650385804155588,0.00459253013249575,0.00010136988474406989,9.564137866606906e-5,0.003341729870334978,0.01011965985142309,0.013631695424793425,0.009295575140187766,0.0033701847925295615,8.852005240476157e-5
9.0,0.00010947503451265183,0.004712505534077189,0.031240699673176445,0.9250780377287706,0.03391925379241414,0.0048187367855614055,0.00012129145144178538,0.00010953858544685787,0.0038303266006732015,0.009246995582988176,0.015618413797458952,0.012159528861135848,0.0038338007862729418,0.0001291895491857875
10.0,0.0001341765259913038,0.005000200962902909,0.034638176894816144,0.9186521656882635,0.03632515028555471,0.005107943791078033,0.00014218585134949125,0.00016616597976236647,0.0045611978010069425,0.013367185081787664,0.018181867090648993,0.013690535169531533,0.004377166856506432,0.00015507337334023797
11.0,0.00015770385824678877,0.005475272199201395,0.03571329472325054,0.9169755772632048,0.03606660239263922,0.005475622825438045,0.0001359267379782469,0.00021087871704892014,0.0053371472762074705,0.013941767388440008,0.019828319317169957,0.013079702720142153,0.004801431867896979,0.00015116780307704075
12.0,0.00015205336452004612,0.005784797242021684,0.034856728315800514,0.9185043556835276,0.03462918347347103,0.005920098060488964,0.00015278386013252491,0.00019301324061817343,0.0060132075041267954,0.012971746194225753,0.02080600863451811,0.011756319940200929,0.005435059421556271,0.00018372187300145666
13.0,0.00013377426411426043,0.005794681892263119,0.03080780438835172,0.9250126436899615,0.03218203809985395,0.005924165457758339,0.00014489220765906194,0.00017270099676808812,0.0065725056021009,0.009499076733178909,0.01777468571564289,0.012707989922802702,0.005972235574083234,0.0001761673192297939
14.0,0.00016353713622987867,0.005987636085418037,0.03397009732042556,0.9176485990670356,0.03604135533911167,0.006032651137342051,0.00015612391440052254,0.0002446552223675185,0.007298453030765128,0.01220021251071638,0.01691466932312889,0.012672590610682159,0.0064954260903722204,0.00019328797771148105
15.0,0.0001712303806815836,0.006465715896498859,0.03517533144542217,0.9155990376859577,0.03618295499368132,0.006227502181935541,0.0001782274157890806,0.00025883928308227753,0.008143544437276768,0.012450020496145697,0.021257342967058532,0.012898640224911901,0.007312305988627265,0.00027298427138031437
16.0,0.00019630986694253667,0.006908644955693262,0.03500148899091743,0.9155211372636626,0.03579532336825817,0.006417597703066467,0.00015949785142554244,0.0003272930227253896,0.008935058393540182,0.014081810563726978,0.022786250027936956,0.012251374424198916,0.008223321714041857,0.00025376428520054517
17.0,0.00018840042909744944,0.00700281126997594,0.03439491019016903,0.917116683185886,0.034666839110091274,0.006462061764665882,0.00016829405008099646,0.00030590824130489965,0.009802846057329008,0.012200468528031708,0.021582445186535393,0.01242277841645815,0.00905968950657411,0.00026448721490759475
18.0,0.0001651656335454634,0.007054792985462653,0.034504435856474246,0.9165465770978203,0.03491360470817976,0.006642005865440564,0.00017341785304492732,0.00027247382213897123,0.010605413746086116,0.011034729397139106,0.018035064224481562,0.012195741075631391,0.00996306844434599,0.0002902091041832235
19.0,0.00019072414034101168,0.007158100010393881,0.03332088754177743,0.9151351406824866,0.03702316717760714,0.006987517990317428,0.00018446245704530634,0.00035510546655801513,0.011286157716265774,0.012874558381839978,0.02384407656942461,0.012848340807373002,0.010783203067353817,0.00034747619839689716
20.0,0.0002217237897581674,0.00749138976633018,0.035737970639490135,0.9119697453929583,0.037036944235690004,0.0073381273773853685,0.0002040987983581286,0.0004474836206608601,0.012092633454406598,0.014712862231262247,0.02740401905823307,0.014050705422786362,0.011873907761218208,0.00038579512288570116
21.0,0.00021398356848456913,0.007615864774183376,0.036927243743331596,0.9112246327994389,0.03610103286077359,0.007724572386838497,0.00019266986692091154,0.00041689405873947304,0.012987247810814758,0.012568631750393893,0.025700101921129134,0.013618346279791483,0.013134121143208428,0.00035981400257446323
22.0,0.00016652903941916653,0.00754698474459168,0.03469635635873629,0.9129962550558804,0.03640881171261937,0.007980814684950812,0.00020424840377288302,0.0003069194990360084,0.013497452895772963,0.011063994907114221,0.02200062752666404,0.012055003371937371,0.01377551616554611,0.0003610256881744875
23.0,0.00020185815130514516,0.007735358106714711,0.03267297215895096,0.914916980770978,0.035903769418073,0.008339120804281851,0.00022994058966820582,0.0004043533434164449,0.014374116507561327,0.011562319243295389,0.02667412802645205,0.01329948360060589,0.014652343852087288,0.0004644671285842943
24.0,0.0002456719207469447,0.00823409046688718,0.0357675309878314,0.9099427920241052,0.03673830637190846,0.00882941741303613,0.00024219081545807664,0.0005424163923830107,0.015420202901888854,0.014403719627423614,0.030729471551288152,0.014138088853120862,0.015994199936364605,0.0005345222122983957
25.0,0.00022872052839853296,0.008300855631087555,0.038288964251314554,0.9054561305792861,0.03819152656411098,0.00931309711436582,0.0002207053314107437,0.0004976793389765961,0.015833777197924337,0.014560608659843911,0.028846050280564313,0.014889556625214788,0.01721865740407419,0.00042767045330531695
26.0,0.0002027683093517179,0.008253241072673247,0.03466781538871537,0.9097156430256449,0.037375548289728576,0.009527734882713093,0.0002572490311464522,0.0004272924704693899,0.01648379939560057,0.011142531241983116,0.027380173770602083,0.013334212547557431,0.018111396037612155,0.0005201577246588491
27.0,0.0002143683665040978,0.008658751975950334,0.03428140043065613,0.9113760101004882,0.03550405415036789,0.00971287647296129,0.0002525385030467331,0.0004410841896736086,0.017498303629730493,0.011224139174765725,0.02943871557316496,0.013325234006652446,0.018903289227285194,0.000529695143532594
