46.0,0.0,0.0
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000056e-01,1.116791126559961156e-01,7.591300353734156540e-05
2.000000000000000111e-01,2.849939331834667189e-01,3.409405442943500681e-04
2.999999999999999889e-01,4.363306871441097190e-01,7.393804400141913008e-04
4.000000000000000222e-01,5.588397058830273378e-01,5.292312220967195467e-03
5.000000000000000000e-01,6.635369703590489054e-01,1.445311385785004628e-02
5.999999999999999778e-01,7.502859305399638412e-01,2.639821763302915500e-02
6.999999999999999556e-01,8.077891655109498137e-01,3.921311572162604342e-02
8.000000000000000444e-01,8.280505781505709262e-01,5.329346397091223875e-02
9.000000000000000222e-01,8.154320386070855742e-01,6.998760465726225344e-02
1.000000000000000000e+00,7.909033251528623243e-01,8.794796338028160188e-02
1.100000000000000089e+00,7.840431203808492233e-01,9.938193587296718923e-02
1.199999999999999956e+00,7.956168178666338520e-01,1.001184087391493033e-01
1.300000000000000044e+00,7.966260633598990504e-01,9.956884139852406612e-02
1.399999999999999911e+00,7.676117572807978906e-01,1.034813340334860554e-01
1.500000000000000000e+00,7.149206210649626803e-01,1.095354373722294411e-01
1.600000000000000089e+00,6.734702354524039203e-01,1.070846048632864145e-01
1.699999999999999956e+00,6.682254585731461916e-01,9.229266865668275810e-02
1.800000000000000044e+00,6.700634656732721295e-01,7.770122468924446635e-02
1.899999999999999911e+00,6.437494159727270571e-01,7.012729402462129780e-02
2.000000000000000000e+00,5.874052010304631199e-01,6.783544586591978842e-02
2.100000000000000089e+00,5.423407683056351569e-01,6.234196271106867693e-02
2.200000000000000178e+00,5.543431942469819740e-01,4.790600075786253381e-02
2.299999999999999822e+00,5.892200150137648640e-01,3.661558976605364113e-02
2.399999999999999911e+00,5.969707804044485089e-01,3.557709166232671943e-02
2.500000000000000000e+00,5.703082503142682391e-01,4.437467128096692776e-02
2.600000000000000089e+00,5.478705102442007480e-01,5.569974910739970697e-02
2.700000000000000178e+00,5.764806286460514295e-01,5.740871246384979948e-02
2.799999999999999822e+00,6.283137306734619676e-01,5.300155743013326703e-02
2.899999999999999911e+00,6.556145184543887838e-01,5.174204284347419525e-02
3.000000000000000000e+00,6.476890145161502410e-01,5.653900885999868509e-02
3.100000000000000089e+00,6.321685108540326947e-01,6.517763412117526245e-02
3.200000000000000178e+00,6.508807278357764403e-01,6.887059572420393960e-02
3.299999999999999822e+00,6.956807817652403969e-01,6.642789090502808358e-02
3.399999999999999911e+00,7.253281883364812721e-01,6.558458399893025981e-02
3.500000000000000000e+00,7.215336409805841456e-01,6.975941906998596453e-02
3.600000000000000089e+00,6.986492167676412457e-01,7.829377292485772966e-02
3.700000000000000178e+00,6.942250064793502595e-01,8.472339531930046796e-02
3.799999999999999822e+00,7.205510976808372492e-01,8.441982009304503654e-02
3.899999999999999911e+00,7.448963480165765594e-01,8.381508118266800533e-02
4.000000000000000000e+00,7.400546210242709977e-01,8.789029482467718146e-02
4.099999999999999645e+00,7.081155282836197884e-01,9.644061049461576107e-02
4.200000000000000178e+00,6.816557502108424593e-01,1.028125863619967495e-01
4.299999999999999822e+00,6.905848527234187406e-01,9.800676938309398067e-02
4.400000000000000355e+00,7.122427636683282826e-01,8.891220344879434412e-02
4.500000000000000000e+00,7.104502042047216026e-01,8.404419320782961778e-02
4.599999999999999645e+00,6.771121348890417613e-01,8.368789796042340468e-02
4.700000000000000178e+00,6.398907497257633192e-01,8.237302877787977540e-02
4.799999999999999822e+00,6.402070445187739711e-01,7.385223382564004568e-02
4.900000000000000355e+00,6.675973214878512252e-01,6.410274990920723781e-02
5.000000000000000000e+00,6.788069232391471530e-01,6.038329181877569174e-02
5.099999999999999645e+00,6.559563595902341282e-01,6.292362662016789954e-02
5.200000000000000178e+00,6.193147922338466671e-01,6.737425774147548507e-02
5.299999999999999822e+00,6.144775562971931393e-01,6.444831844455968517e-02
5.400000000000000355e+00,6.455060994687416009e-01,5.483228218050628655e-02
5.500000000000000000e+00,6.681615154789163347e-01,4.815158573074836829e-02
5.599999999999999645e+00,6.570969165817143187e-01,4.814696833024344896e-02
5.700000000000000178e+00,6.248338708550604803e-01,5.443010018338597517e-02
5.799999999999999822e+00,6.152175547336063977e-01,6.133963490396564938e-02
5.900000000000000355e+00,6.468676933006120011e-01,6.201947081388803351e-02
6.000000000000000000e+00,6.802538372659375776e-01,6.153033401498643473e-02
6.099999999999999645e+00,6.829650190959685174e-01,6.558514070101272020e-02
6.200000000000000178e+00,6.586320088722671384e-01,7.486635307735026168e-02
6.299999999999999822e+00,6.446309504215098629e-01,8.379383079123628453e-02
6.400000000000000355e+00,6.703624143014498271e-01,8.446680586631769017e-02
6.500000000000000000e+00,7.077299686819736868e-01,8.213878794147543017e-02
6.599999999999999645e+00,7.201900715506881490e-01,8.384123146821874373e-02
6.700000000000000178e+00,7.020291971887354654e-01,9.073905896896226897e-02
6.799999999999999822e+00,6.807618657327572098e-01,9.774975505897547101e-02
6.900000000000000355e+00,6.921797395263343811e-01,9.522474784951061311e-02
7.000000000000000000e+00,7.249677583154300331e-01,8.691283858799297990e-02
7.099999999999999645e+00,7.415007817668083367e-01,8.224145782754760381e-02
7.200000000000000178e+00,7.262008579317804635e-01,8.354057483620691560e-02
7.299999999999999822e+00,6.955746687552797347e-01,8.717678049878270496e-02
7.400000000000000355e+00,6.867869630934652081e-01,8.459896631079481810e-02
7.500000000000000000e+00,7.066214203259332249e-01,7.547555180356198268e-02
7.599999999999999645e+00,7.202686810276420770e-01,6.941379838531652746e-02
7.700000000000000178e+00,7.028313032164114071e-01,7.032107372790843969e-02
7.799999999999999822e+00,6.615900121637717790e-01,7.629616591254470559e-02
7.900000000000000355e+00,6.354688104249730518e-01,7.993963401724632489e-02
8.000000000000000000e+00,6.501504874420390712e-01,7.494945864985230743e-02
8.099999999999999645e+00,6.732136388105484093e-01,6.900054320127453622e-02
8.199999999999999289e+00,6.684907415046434931e-01,6.846387731278778810e-02
8.300000000000000711e+00,6.347250549967198285e-01,7.300460067944529452e-02
8.400000000000000355e+00,6.086369572537235761e-01,7.626650753738045685e-02
8.500000000000000000e+00,6.267718218486645343e-01,7.083431732095965550e-02
8.599999999999999645e+00,6.629944130727271068e-01,6.370124728782666779e-02
8.699999999999999289e+00,6.756922226139210341e-01,6.198494441085163065e-02
8.800000000000000711e+00,6.563229626078858070e-01,6.737399665839659268e-02
8.900000000000000355e+00,6.337545713739889397e-01,7.639385096636959471e-02
9.000000000000000000e+00,6.480920705794456227e-01,7.957118600766338590e-02
9.099999999999999645e+00,6.875090317621540548e-01,7.729338500605091589e-02
9.199999999999999289e+00,7.103970099811782735e-01,7.798515557942430065e-02
9.300000000000000711e+00,7.006580476434315363e-01,8.463931135148008988e-02
9.400000000000000355e+00,6.771098604615025662e-01,9.434906415717597694e-02
9.500000000000000000e+00,6.794035243626861398e-01,9.705445697219941548e-02
9.599999999999999645e+00,7.124280644024975073e-01,8.981844194586881269e-02
9.699999999999999289e+00,7.388267714676516329e-01,8.300976814602351039e-02
9.800000000000000711e+00,7.343605327914629610e-01,8.142480503123127045e-02
9.900000000000000355e+00,7.063008772873563546e-01,8.390787105366846743e-02
1.000000000000000000e+01,6.893991654395269508e-01,8.426150711682105221e-02
1.009999999999999964e+01,7.051330681008035617e-01,7.774577375754250508e-02
1.019999999999999929e+01,7.262143344946963008e-01,7.138243579491947155e-02
1.030000000000000071e+01,7.209036496481902034e-01,7.089641717285993794e-02
1.040000000000000036e+01,6.868428149317388209e-01,7.603221704770682376e-02
1.050000000000000000e+01,6.556472460989933859e-01,8.086468891940108705e-02
1.059999999999999964e+01,6.629927350396319641e-01,7.695235050932937304e-02
1.069999999999999929e+01,6.907539898989544236e-01,6.916376914551639055e-02
1.080000000000000071e+01,6.985580247653905284e-01,6.564119624975209288e-02
1.090000000000000036e+01,6.742749794865477986e-01,6.796892785963987160e-02
1.100000000000000000e+01,6.426219959616927824e-01,7.291087807830690104e-02
1.109999999999999964e+01,6.446607167337965461e-01,7.254944326983749081e-02
1.119999999999999929e+01,6.755810026489066367e-01,6.659448187884163539e-02
1.130000000000000071e+01,6.935133357793620279e-01,6.240254560734783545e-02
1.140000000000000036e+01,6.783856092725583098e-01,6.325028422611680967e-02
1.150000000000000000e+01,6.468686524986031472e-01,6.824904802830995820e-02
1.159999999999999964e+01,6.412881204594075291e-01,7.143687143643942528e-02
1.169999999999999929e+01,6.716024352233929129e-01,7.006401504650290601e-02
1.180000000000000071e+01,6.982392103007291073e-01,7.018783636732155162e-02
1.190000000000000036e+01,6.935533893555413387e-01,7.501499853377795179e-02
1.200000000000000000e+01,6.655135311117568175e-01,8.292967954764977889e-02
1.209999999999999964e+01,6.534826841964167521e-01,8.632553262761734347e-02
1.219999999999999929e+01,6.804459364242023689e-01,8.037392917871485909e-02
1.230000000000000071e+01,7.140183672275697280e-01,7.393298883259705190e-02
1.240000000000000036e+01,7.206384333853885771e-01,7.335425689409197370e-02
1.250000000000000000e+01,6.985855000892509103e-01,7.904724003695630385e-02
1.259999999999999964e+01,6.785745336192647859e-01,8.495844139650311766e-02
1.269999999999999929e+01,6.924288780244591823e-01,8.195445147192402524e-02
1.280000000000000071e+01,7.222245050936844102e-01,7.535476227963337770e-02
1.290000000000000036e+01,7.315839538015527221e-01,7.378105148573177452e-02
1.300000000000000000e+01,7.094028734453543539e-01,7.931324576364609524e-02
1.309999999999999964e+01,6.781892831633973273e-01,8.847774896389726251e-02
1.319999999999999929e+01,6.770176714137785545e-01,9.086395247750503334e-02
1.330000000000000071e+01,7.045057402294571114e-01,8.478117341729930756e-02
1.340000000000000036e+01,7.213310183276194776e-01,7.951002481070569561e-02
